scientific_name,obs_year,obs_month,obs_date,longitude,latitude
Buergeria japonica,2010,5,2,121.737003391305,24.8241364459732
Buergeria japonica,2010,5,2,121.737003391305,24.8241364459732
Buergeria japonica,2010,5,2,121.737003391305,24.8241364459732
Buergeria japonica,2010,5,14,121.212683187537,24.8167729301698
Buergeria japonica,2010,5,8,120.584073722144,23.4348678802508
Buergeria japonica,2010,5,18,121.317890113013,23.3628568018167
Buergeria japonica,2010,5,8,121.45061660367,24.9606987185472
Buergeria japonica,2010,5,8,121.45061660367,24.9606987185472
Buergeria japonica,2010,5,17,121.470423411623,24.9606374733756
Buergeria japonica,2010,5,16,120.584073722144,23.4348678802508
Buergeria japonica,2010,5,16,120.584073722144,23.4348678802508
Buergeria japonica,2010,5,16,120.584073722144,23.4348678802508
Buergeria japonica,2010,5,8,121.45061660367,24.9606987185472
Buergeria japonica,2010,5,8,121.45061660367,24.9606987185472
Buergeria japonica,2010,5,8,121.45061660367,24.9606987185472
Buergeria japonica,2010,5,8,121.45061660367,24.9606987185472
Buergeria japonica,2010,4,26,121.337292694166,23.299604442756
Buergeria japonica,2010,4,26,121.337292694166,23.299604442756
Buergeria japonica,2010,5,22,120.613458939723,23.4259132956246
Buergeria japonica,2010,5,22,120.584073722144,23.4348678802508
Buergeria japonica,2010,5,22,120.584073722144,23.4348678802508
Buergeria japonica,2010,5,22,120.584073722144,23.4348678802508
Buergeria japonica,2010,5,22,120.584073722144,23.4348678802508
Buergeria japonica,2010,5,22,120.584073722144,23.4348678802508
Buergeria japonica,2010,5,18,121.317890113013,23.3628568018167
Buergeria japonica,2010,5,18,121.317890113013,23.3628568018167
Buergeria japonica,2010,5,18,121.317890113013,23.3628568018167
Buergeria japonica,2010,4,26,121.337292694166,23.299604442756
Buergeria japonica,2010,5,31,121.565918168028,24.1748158900603
Buergeria japonica,2010,4,26,121.337292694166,23.299604442756
Buergeria japonica,2010,4,26,121.337292694166,23.299604442756
Buergeria japonica,2010,6,2,121.746949550721,24.833115181762
Buergeria japonica,2010,5,31,121.44794283331,24.2113247232536
Buergeria japonica,2010,4,26,121.337292694166,23.299604442756
Buergeria japonica,2010,5,31,121.487287023367,24.2021748287885
Buergeria japonica,2010,4,26,121.337292694166,23.299604442756
Buergeria japonica,2010,5,31,121.565918168028,24.1748158900603
Buergeria japonica,2010,5,31,121.565918168028,24.1748158900603
Buergeria japonica,2010,5,31,121.565918168028,24.1748158900603
Buergeria japonica,2010,5,31,121.565918168028,24.1748158900603
Buergeria japonica,2010,6,5,120.748864495292,24.2569225447243
Buergeria japonica,2010,5,13,121.396867649313,23.6064872916343
Buergeria japonica,2010,5,13,121.387042120745,23.5974821928068
Buergeria japonica,2010,6,12,121.737003391305,24.8241364459732
Buergeria japonica,2010,6,5,120.748864495292,24.2569225447243
Buergeria japonica,2010,6,19,120.867045549731,24.2570717472187
Buergeria japonica,2010,6,7,121.45061660367,24.9606987185472
Buergeria japonica,2010,6,7,121.45061660367,24.9606987185472
Buergeria japonica,2010,6,7,121.45061660367,24.9606987185472
Buergeria japonica,2010,6,7,121.45061660367,24.9606987185472
Buergeria japonica,2010,6,7,121.45061660367,24.9606987185472
Buergeria japonica,2010,6,19,121.470423411623,24.9606374733756
Buergeria japonica,2010,6,19,121.470423411623,24.9606374733756
Buergeria japonica,2010,6,19,121.470423411623,24.9606374733756
Buergeria japonica,2010,6,19,121.470423411623,24.9606374733756
Buergeria japonica,2010,6,19,121.470423411623,24.9606374733756
Buergeria japonica,2010,6,19,121.470423411623,24.9606374733756
Buergeria japonica,2010,5,26,121.361485220163,24.9609417261764
Buergeria japonica,2010,6,11,120.584073722144,23.4348678802508
Buergeria japonica,2010,6,11,120.584073722144,23.4348678802508
Buergeria japonica,2010,6,11,120.584073722144,23.4348678802508
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,19,120.867045549731,24.2570717472187
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,25,121.311627217285,24.8256280179234
Buergeria japonica,2010,6,26,121.926294051851,25.0036380640456
Buergeria japonica,2010,6,19,120.867045549731,24.2570717472187
Buergeria japonica,2010,6,15,121.605242158884,24.1656358487853
Buergeria japonica,2010,6,8,121.615083055167,24.16559648518
Buergeria japonica,2010,6,8,121.615083055167,24.16559648518
Buergeria japonica,2010,6,8,121.615083055167,24.16559648518
Buergeria japonica,2010,6,8,121.565918168028,24.1748158900603
Buergeria japonica,2010,6,8,121.565918168028,24.1748158900603
Buergeria japonica,2010,6,8,121.565918168028,24.1748158900603
Buergeria japonica,2010,6,8,121.487287023367,24.2021748287885
Buergeria japonica,2010,6,17,121.44794283331,24.2113247232536
Buergeria japonica,2010,6,17,121.44794283331,24.2113247232536
Buergeria japonica,2010,6,17,121.487287023367,24.2021748287885
Buergeria japonica,2010,6,15,121.615083055167,24.16559648518
Buergeria japonica,2010,6,26,120.906498742852,24.175837283603
Buergeria japonica,2010,6,15,121.615083055167,24.16559648518
Buergeria japonica,2010,6,15,121.615083055167,24.16559648518
Buergeria japonica,2010,6,7,121.44794283331,24.2113247232536
Buergeria japonica,2010,6,8,121.605242158884,24.1656358487853
Buergeria japonica,2010,6,8,121.605242158884,24.1656358487853
Buergeria japonica,2010,6,8,121.605242158884,24.1656358487853
Buergeria japonica,2010,7,3,121.063303134634,22.7761744134464
Buergeria japonica,2010,7,3,121.063303134634,22.7761744134464
Buergeria japonica,2010,7,3,121.063303134634,22.7761744134464
Buergeria japonica,2010,7,3,121.063303134634,22.7761744134464
Buergeria japonica,2010,5,15,120.995133723136,22.6858764730578
Buergeria japonica,2010,5,15,120.995133723136,22.6858764730578
Buergeria japonica,2010,5,15,120.995133723136,22.6858764730578
Buergeria japonica,2010,5,15,120.995133723136,22.6858764730578
Buergeria japonica,2010,5,15,120.995133723136,22.6858764730578
Buergeria japonica,2010,5,15,120.995133723136,22.6858764730578
Buergeria japonica,2010,5,15,120.995133723136,22.6858764730578
Buergeria japonica,2010,5,15,120.995133723136,22.6858764730578
Buergeria japonica,2010,6,15,121.605242158884,24.1656358487853
Buergeria japonica,2010,6,15,121.605242158884,24.1656358487853
Buergeria japonica,2010,6,15,121.605242158884,24.1656358487853
Buergeria japonica,2010,6,15,121.565918168028,24.1748158900603
Buergeria japonica,2010,6,15,121.565918168028,24.1748158900603
Buergeria japonica,2010,6,15,121.565918168028,24.1748158900603
Buergeria japonica,2010,6,15,121.565918168028,24.1748158900603
Buergeria japonica,2010,6,15,121.565918168028,24.1748158900603
Buergeria japonica,2010,6,16,121.212667779163,24.8077443827313
Buergeria japonica,2010,7,3,121.05356772002,22.7852089610229
Buergeria japonica,2010,6,26,121.410554734115,24.8253891202482
Buergeria japonica,2010,6,26,121.410554734115,24.8253891202482
Buergeria japonica,2010,7,5,120.419777689108,22.9557435795302
Buergeria japonica,2010,7,3,121.063303134634,22.7761744134464
Buergeria japonica,2010,7,3,121.063303134634,22.7761744134464
Buergeria japonica,2010,7,3,121.063303134634,22.7761744134464
Buergeria japonica,2010,7,4,121.44794283331,24.2113247232536
Buergeria japonica,2010,7,10,121.45061660367,24.9606987185472
Buergeria japonica,2010,7,10,121.45061660367,24.9606987185472
Buergeria japonica,2010,7,4,121.44794283331,24.2113247232536
Buergeria japonica,2010,7,4,121.44794283331,24.2113247232536
Buergeria japonica,2010,7,5,121.615083055167,24.16559648518
Buergeria japonica,2010,7,5,121.615083055167,24.16559648518
Buergeria japonica,2010,7,5,121.605242158884,24.1656358487853
Buergeria japonica,2010,7,5,121.605242158884,24.1656358487853
Buergeria japonica,2010,7,5,121.605242158884,24.1656358487853
Buergeria japonica,2010,7,5,121.615126315578,24.174625339897
Buergeria japonica,2010,7,5,121.615126315578,24.174625339897
Buergeria japonica,2010,7,5,121.615126315578,24.174625339897
Buergeria japonica,2010,7,9,121.755532682809,24.6163952132562
Buergeria japonica,2010,7,15,121.745603574742,24.6074163979011
Buergeria japonica,2010,7,15,121.745603574742,24.6074163979011
Buergeria japonica,2010,7,15,121.745603574742,24.6074163979011
Buergeria japonica,2010,7,15,121.745603574742,24.6074163979011
Buergeria japonica,2010,7,15,121.745603574742,24.6074163979011
Buergeria japonica,2010,7,15,121.745603574742,24.6074163979011
Buergeria japonica,2010,7,19,121.470423411623,24.9606374733756
Buergeria japonica,2010,7,19,121.470423411623,24.9606374733756
Buergeria japonica,2010,7,19,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,19,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,19,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,19,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,19,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,19,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,19,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,19,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,19,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,19,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,19,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,2,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,2,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,19,121.401363202649,25.0420937347534
Buergeria japonica,2010,6,11,121.401363202649,25.0420937347534
Buergeria japonica,2010,6,11,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,10,121.52930419254,24.8340442572936
Buergeria japonica,2010,7,10,121.52930419254,24.8340442572936
Buergeria japonica,2010,7,10,121.52930419254,24.8340442572936
Buergeria japonica,2010,7,10,121.52930419254,24.8340442572936
Buergeria japonica,2010,7,10,121.52930419254,24.8340442572936
Buergeria japonica,2010,7,4,120.64492702899,22.6222657523606
Buergeria japonica,2010,10,30,121.200045056913,23.0469855650803
Buergeria japonica,2010,10,30,121.200045056913,23.0469855650803
Buergeria japonica,2010,7,30,121.170713419995,23.0018665425648
Buergeria japonica,2010,7,30,121.170713419995,23.0018665425648
Buergeria japonica,2010,7,30,121.170713419995,23.0018665425648
Buergeria japonica,2010,7,4,120.64492702899,22.6222657523606
Buergeria japonica,2010,7,30,121.170713419995,23.0018665425648
Buergeria japonica,2010,7,4,120.64492702899,22.6222657523606
Buergeria japonica,2010,7,4,120.64492702899,22.6222657523606
Buergeria japonica,2010,7,30,121.170690716289,22.9838051329678
Buergeria japonica,2010,7,30,121.170690716289,22.9838051329678
Buergeria japonica,2010,7,30,121.170724780439,23.010897231918
Buergeria japonica,2010,7,10,120.758967520012,24.1214993680696
Buergeria japonica,2010,7,10,120.758967520012,24.1214993680696
Buergeria japonica,2010,7,9,120.798134982945,24.2389374127309
Buergeria japonica,2010,7,4,120.64492702899,22.6222657523606
Buergeria japonica,2010,7,9,120.798134982945,24.2389374127309
Buergeria japonica,2010,7,9,120.798134982945,24.2389374127309
Buergeria japonica,2010,7,4,120.64492702899,22.6222657523606
Buergeria japonica,2010,7,4,120.64492702899,22.6222657523606
Buergeria japonica,2010,7,4,120.64492702899,22.6222657523606
Buergeria japonica,2010,7,4,120.64492702899,22.6222657523606
Buergeria japonica,2010,7,4,120.64492702899,22.6222657523606
Buergeria japonica,2010,7,4,120.64492702899,22.6222657523606
Buergeria japonica,2010,7,4,120.64492702899,22.6222657523606
Buergeria japonica,2010,7,23,120.810853636937,22.2161361028947
Buergeria japonica,2010,7,23,120.810853636937,22.2161361028947
Buergeria japonica,2010,7,23,120.810853636937,22.2161361028947
Buergeria japonica,2010,7,23,120.810853636937,22.2161361028947
Buergeria japonica,2010,7,23,120.810853636937,22.2161361028947
Buergeria japonica,2010,7,23,120.810853636937,22.2161361028947
Buergeria japonica,2010,7,23,120.810853636937,22.2161361028947
Buergeria japonica,2010,7,23,120.810853636937,22.2161361028947
Buergeria japonica,2010,7,16,121.410584503798,24.834417476008
Buergeria japonica,2010,7,31,120.887035718406,23.9229978795856
Buergeria japonica,2010,7,31,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,31,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,31,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,31,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,31,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,31,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,31,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,31,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,31,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,31,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,31,121.401363202649,25.0420937347534
Buergeria japonica,2010,7,7,120.584073722144,23.4348678802508
Buergeria japonica,2010,7,31,120.887035718406,23.9229978795856
Buergeria japonica,2010,7,2,121.3615643817,24.9880264255407
Buergeria japonica,2010,7,2,121.3615643817,24.9880264255407
Buergeria japonica,2010,7,2,121.381403651407,24.9970051635041
Buergeria japonica,2010,7,30,121.321566663418,24.843663953472
Buergeria japonica,2010,7,30,121.321566663418,24.843663953472
Buergeria japonica,2010,7,30,121.3615643817,24.9880264255407
Buergeria japonica,2010,7,2,121.381403651407,24.9970051635041
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,22,121.08399922772,24.6904991205424
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,7,23,120.80115386706,22.2161245406069
Buergeria japonica,2010,8,9,121.45061660367,24.9606987185472
Buergeria japonica,2010,7,22,121.08399922772,24.6904991205424
Buergeria japonica,2010,7,22,121.08399922772,24.6904991205424
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,7,23,120.810841526535,22.2251676667838
Buergeria japonica,2010,8,21,121.470423411623,24.9606374733756
Buergeria japonica,2010,7,28,121.08399922772,24.6904991205424
Buergeria japonica,2010,8,21,121.470423411623,24.9606374733756
Buergeria japonica,2010,7,28,121.08399922772,24.6904991205424
Buergeria japonica,2010,7,28,121.08399922772,24.6904991205424
Buergeria japonica,2010,7,28,121.08399922772,24.6904991205424
Buergeria japonica,2010,7,28,121.08399922772,24.6904991205424
Buergeria japonica,2010,7,1,121.534972522653,23.8318138487943
Buergeria japonica,2010,7,1,121.534972522653,23.8318138487943
Buergeria japonica,2010,7,1,121.534972522653,23.8318138487943
Buergeria japonica,2010,7,1,121.52504785943,23.8047593703237
Buergeria japonica,2010,7,1,121.52504785943,23.8047593703237
Buergeria japonica,2010,7,1,121.515127410412,23.7777040869119
Buergeria japonica,2010,7,1,121.594237040838,23.9128613717832
Buergeria japonica,2010,7,1,121.594237040838,23.9128613717832
Buergeria japonica,2010,7,1,121.594237040838,23.9128613717832
Buergeria japonica,2010,7,1,121.594237040838,23.9128613717832
Buergeria japonica,2010,7,1,121.495265016996,23.714561546738
Buergeria japonica,2010,7,28,121.08399922772,24.6904991205424
Buergeria japonica,2010,7,2,121.486062302991,23.8771234793199
Buergeria japonica,2010,7,28,121.08399922772,24.6904991205424
Buergeria japonica,2010,7,2,121.486062302991,23.8771234793199
Buergeria japonica,2010,7,28,121.08399922772,24.6904991205424
Buergeria japonica,2010,9,4,120.748864495292,24.2569225447243
Buergeria japonica,2010,7,5,121.625011856671,24.1836141518364
Buergeria japonica,2010,7,5,121.624967882616,24.1745853246957
Buergeria japonica,2010,7,5,121.624967882616,24.1745853246957
Buergeria japonica,2010,7,5,121.624967882616,24.1745853246957
Buergeria japonica,2010,7,2,121.486062302991,23.8771234793199
Buergeria japonica,2010,7,25,121.496053671211,23.9222389412296
Buergeria japonica,2010,7,25,121.496053671211,23.9222389412296
Buergeria japonica,2010,7,25,121.496053671211,23.9222389412296
Buergeria japonica,2010,7,25,121.496053671211,23.9222389412296
Buergeria japonica,2010,7,25,121.496053671211,23.9222389412296
Buergeria japonica,2010,7,25,121.496053671211,23.9222389412296
Buergeria japonica,2010,7,1,121.445984833016,23.6424732975361
Buergeria japonica,2010,7,5,121.625011856671,24.1836141518364
Buergeria japonica,2010,7,19,121.487287023367,24.2021748287885
Buergeria japonica,2010,8,3,121.44794283331,24.2113247232536
Buergeria japonica,2010,7,19,121.487287023367,24.2021748287885
Buergeria japonica,2010,7,19,121.487287023367,24.2021748287885
Buergeria japonica,2010,8,3,121.565918168028,24.1748158900603
Buergeria japonica,2010,7,18,121.565918168028,24.1748158900603
Buergeria japonica,2010,7,18,121.565918168028,24.1748158900603
Buergeria japonica,2010,7,18,121.565918168028,24.1748158900603
Buergeria japonica,2010,7,18,121.565918168028,24.1748158900603
Buergeria japonica,2010,7,18,121.565918168028,24.1748158900603
Buergeria japonica,2010,8,3,121.565918168028,24.1748158900603
Buergeria japonica,2010,8,3,121.565918168028,24.1748158900603
Buergeria japonica,2010,8,3,121.615083055167,24.16559648518
Buergeria japonica,2010,8,3,121.615083055167,24.16559648518
Buergeria japonica,2010,8,3,121.615083055167,24.16559648518
Buergeria japonica,2010,8,3,121.615083055167,24.16559648518
Buergeria japonica,2010,8,3,121.605242158884,24.1656358487853
Buergeria japonica,2010,8,3,121.605242158884,24.1656358487853
Buergeria japonica,2010,8,3,121.605242158884,24.1656358487853
Buergeria japonica,2010,7,18,121.615083055167,24.16559648518
Buergeria japonica,2010,7,18,121.615083055167,24.16559648518
Buergeria japonica,2010,7,18,121.615083055167,24.16559648518
Buergeria japonica,2010,7,18,121.605242158884,24.1656358487853
Buergeria japonica,2010,7,18,121.605242158884,24.1656358487853
Buergeria japonica,2010,8,23,121.615083055167,24.16559648518
Buergeria japonica,2010,8,23,121.615083055167,24.16559648518
Buergeria japonica,2010,8,23,121.615083055167,24.16559648518
Buergeria japonica,2010,8,23,121.605242158884,24.1656358487853
Buergeria japonica,2010,8,3,121.565918168028,24.1748158900603
Buergeria japonica,2010,8,3,121.565918168028,24.1748158900603
Buergeria japonica,2010,8,3,121.565918168028,24.1748158900603
Buergeria japonica,2010,7,19,121.44794283331,24.2113247232536
Buergeria japonica,2010,8,3,121.44794283331,24.2113247232536
Buergeria japonica,2010,8,25,121.44794283331,24.2113247232536
Buergeria japonica,2010,9,8,121.487287023367,24.2021748287885
Buergeria japonica,2010,8,25,121.487287023367,24.2021748287885
Buergeria japonica,2010,8,25,121.487287023367,24.2021748287885
Buergeria japonica,2010,7,5,121.615083055167,24.16559648518
Buergeria japonica,2010,7,5,121.565918168028,24.1748158900603
Buergeria japonica,2010,7,5,121.565918168028,24.1748158900603
Buergeria japonica,2010,7,5,121.565918168028,24.1748158900603
Buergeria japonica,2010,9,10,121.311627217285,24.8256280179234
Buergeria japonica,2010,7,5,121.565918168028,24.1748158900603
Buergeria japonica,2010,7,5,121.497060921599,24.1840850119303
Buergeria japonica,2010,7,5,121.497060921599,24.1840850119303
Buergeria japonica,2010,7,5,121.487287023367,24.2021748287885
Buergeria japonica,2010,9,7,121.615083055167,24.16559648518
Buergeria japonica,2010,9,7,121.605242158884,24.1656358487853
Buergeria japonica,2010,9,7,121.565918168028,24.1748158900603
Buergeria japonica,2010,9,7,121.565918168028,24.1748158900603
Buergeria japonica,2010,9,7,121.565918168028,24.1748158900603
Buergeria japonica,2010,9,7,121.565918168028,24.1748158900603
Buergeria japonica,2010,9,10,121.311627217285,24.8256280179234
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,12,121.45061660367,24.9606987185472
Buergeria japonica,2010,9,12,121.45061660367,24.9606987185472
Buergeria japonica,2010,9,26,121.470423411623,24.9606374733756
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,29,121.615083055167,24.16559648518
Buergeria japonica,2010,10,1,120.584073722144,23.4348678802508
Buergeria japonica,2010,10,1,120.584073722144,23.4348678802508
Buergeria japonica,2010,10,1,120.584073722144,23.4348678802508
Buergeria japonica,2010,10,1,120.584073722144,23.4348678802508
Buergeria japonica,2010,10,1,120.584073722144,23.4348678802508
Buergeria japonica,2010,9,29,121.605242158884,24.1656358487853
Buergeria japonica,2010,9,29,121.605242158884,24.1656358487853
Buergeria japonica,2010,9,30,121.44794283331,24.2113247232536
Buergeria japonica,2010,10,6,121.615083055167,24.16559648518
Buergeria japonica,2010,10,6,121.615083055167,24.16559648518
Buergeria japonica,2010,10,6,121.605242158884,24.1656358487853
Buergeria japonica,2010,9,30,121.487287023367,24.2021748287885
Buergeria japonica,2010,10,6,121.605242158884,24.1656358487853
Buergeria japonica,2010,10,6,121.615126315578,24.174625339897
Buergeria japonica,2010,9,29,121.565918168028,24.1748158900603
Buergeria japonica,2010,9,29,121.565918168028,24.1748158900603
Buergeria japonica,2010,9,29,121.565918168028,24.1748158900603
Buergeria japonica,2010,9,29,121.565918168028,24.1748158900603
Buergeria japonica,2010,7,6,121.160819642215,22.8844768009231
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,7,6,121.160819642215,22.8844768009231
Buergeria japonica,2010,7,6,121.151093021815,22.9025480124431
Buergeria japonica,2010,7,6,121.151093021815,22.9025480124431
Buergeria japonica,2010,7,6,121.151093021815,22.9025480124431
Buergeria japonica,2010,7,6,121.160819642215,22.8844768009231
Buergeria japonica,2010,7,6,121.151093021815,22.9025480124431
Buergeria japonica,2010,10,13,121.755532682809,24.6163952132562
Buergeria japonica,2010,7,6,121.141279715142,22.8393409890208
Buergeria japonica,2010,10,9,121.063303134634,22.7761744134464
Buergeria japonica,2010,7,6,121.131518951291,22.8212875227622
Buergeria japonica,2010,7,6,121.131518951291,22.8212875227622
Buergeria japonica,2010,10,17,121.297508275816,22.9926484718053
Buergeria japonica,2010,10,17,121.297508275816,22.9926484718053
Buergeria japonica,2010,7,11,121.131623349616,22.9296577777947
Buergeria japonica,2010,10,9,121.52930419254,24.8340442572936
Buergeria japonica,2010,7,11,121.131623349616,22.9296577777947
Buergeria japonica,2010,10,12,121.401363202649,25.0420937347534
Buergeria japonica,2010,9,4,121.401363202649,25.0420937347534
Buergeria japonica,2010,9,4,121.401363202649,25.0420937347534
Buergeria japonica,2010,9,4,121.401363202649,25.0420937347534
Buergeria japonica,2010,9,4,121.401363202649,25.0420937347534
Buergeria japonica,2010,9,4,121.401363202649,25.0420937347534
Buergeria japonica,2010,9,14,121.401363202649,25.0420937347534
Buergeria japonica,2010,10,16,121.160830283414,22.8935076283589
Buergeria japonica,2010,10,16,121.160819642215,22.8844768009231
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,24,120.80115386706,22.2161245406069
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,11,120.64492702899,22.6222657523606
Buergeria japonica,2010,9,24,120.810841526535,22.2251676667838
Buergeria japonica,2010,9,24,120.810841526535,22.2251676667838
Buergeria japonica,2010,9,24,120.810841526535,22.2251676667838
Buergeria japonica,2010,9,24,120.810853636937,22.2161361028947
Buergeria japonica,2010,9,24,120.810841526535,22.2251676667838
Buergeria japonica,2010,9,24,120.810841526535,22.2251676667838
Buergeria japonica,2010,9,24,120.810841526535,22.2251676667838
Buergeria japonica,2010,9,24,120.810841526535,22.2251676667838
Buergeria japonica,2010,10,24,120.810853636937,22.2161361028947
Buergeria japonica,2010,10,24,120.810853636937,22.2161361028947
Buergeria japonica,2010,10,24,120.810853636937,22.2161361028947
Buergeria japonica,2010,10,24,120.810853636937,22.2161361028947
Buergeria japonica,2010,10,24,120.810853636937,22.2161361028947
Buergeria japonica,2010,10,24,120.810853636937,22.2161361028947
Buergeria japonica,2010,10,24,120.810853636937,22.2161361028947
Buergeria japonica,2010,10,24,120.810853636937,22.2161361028947
Buergeria japonica,2010,10,24,120.810853636937,22.2161361028947
Buergeria japonica,2010,10,24,120.810853636937,22.2161361028947
Buergeria japonica,2010,10,24,120.810841526535,22.2251676667838
Buergeria japonica,2010,9,24,120.810841526535,22.2251676667838
Buergeria japonica,2010,10,28,121.337269935222,23.2905742010317
Buergeria japonica,2010,10,28,121.337269935222,23.2905742010317
Buergeria japonica,2010,10,28,121.337269935222,23.2905742010317
Buergeria japonica,2010,10,28,121.337247187678,23.281543948895
Buergeria japonica,2010,10,28,121.337247187678,23.281543948895
Buergeria japonica,2010,10,28,121.347022331658,23.2815226355802
