scientific_name,obs_year,obs_month,obs_date,longitude,latitude
Japalura swinhonis,2014,8,4,121.471899132815,22.6490574777931
Japalura swinhonis,2014,8,7,121.481628750232,22.6490285393466
Japalura swinhonis,2014,8,5,121.471899132815,22.6490574777931
Japalura swinhonis,2014,9,24,120.505007195498,23.6423246173359
Japalura swinhonis,2014,9,29,120.445855487084,23.7233914926535
Japalura swinhonis,2014,10,2,121.471899132815,22.6490574777931
Japalura swinhonis,2014,10,4,120.496645043648,23.2630386616869
Japalura swinhonis,2014,10,4,120.351217583287,23.0186904113867
Japalura swinhonis,2014,10,6,121.141590031791,23.1373548280681
Japalura swinhonis,2014,10,6,121.053717416015,23.1645009375145
Japalura swinhonis,2014,10,6,120.621686536935,23.9677213751072
Japalura swinhonis,2014,10,10,120.477379168034,23.1907339816903
Japalura swinhonis,2014,10,10,120.379488619115,23.235529109676
Japalura swinhonis,2014,10,14,120.67228438774,23.3808969521844
Japalura swinhonis,2014,10,23,120.417113383081,23.569781412579
Japalura swinhonis,2014,11,16,120.360973237939,23.0187300961702
Japalura swinhonis,2014,12,2,120.581532224922,24.2294668613944
Japalura swinhonis,2014,12,23,120.591980399714,24.0398806386419
Japalura swinhonis,2014,12,28,121.549409747806,24.9061978751706
Japalura swinhonis,2014,12,31,121.121873489555,22.9296655611426
Japalura swinhonis,2015,1,26,121.510185781168,24.9966192783897
Japalura swinhonis,2015,2,22,120.464619011464,23.9311363885329
Japalura swinhonis,2015,2,22,120.369759637326,23.2264602998838
Japalura swinhonis,2015,2,27,120.486071730681,23.4706959146477
Japalura swinhonis,2015,3,16,120.554684628996,23.4438168666984
Japalura swinhonis,2015,3,18,121.322129877458,25.060343099664
Japalura swinhonis,2015,3,19,121.341952983947,25.0602987764631
Japalura swinhonis,2015,3,19,121.341952983947,25.0602987764631
Japalura swinhonis,2015,3,21,120.407033232927,23.6329512838453
Japalura swinhonis,2015,3,21,120.417073522046,23.5788110191565
Japalura swinhonis,2015,3,21,120.417073522046,23.5788110191565
Japalura swinhonis,2015,3,21,120.417073522046,23.5788110191565
Japalura swinhonis,2015,3,21,120.40719571984,23.5968331111056
Japalura swinhonis,2015,3,23,120.798782798533,23.8235810993435
Japalura swinhonis,2015,3,31,120.916539409618,23.8688385664581
Japalura swinhonis,2015,4,1,120.662364551276,23.4350568170173
Japalura swinhonis,2015,4,4,120.544213540923,23.6424448003717
Japalura swinhonis,2015,4,4,120.504939243785,23.6603839130862
Japalura swinhonis,2015,4,6,121.151344702777,23.1283152032087
Japalura swinhonis,2015,4,10,120.564204573349,23.5251137444892
Japalura swinhonis,2015,4,16,120.79879671866,23.8145513645876
Japalura swinhonis,2015,4,18,120.828205322596,23.841676182794
Japalura swinhonis,2015,4,18,120.595356720673,22.9382273583698
Japalura swinhonis,2015,4,21,120.798782798533,23.8235810993435
Japalura swinhonis,2015,4,24,120.584073722144,23.4348678802508
Japalura swinhonis,2015,4,24,120.593887612414,23.4258636292529
Japalura swinhonis,2015,4,24,120.584073722144,23.4348678802508
Japalura swinhonis,2015,4,25,121.16068179564,22.7670751120377
Japalura swinhonis,2015,4,28,120.584073722144,23.4348678802508
Japalura swinhonis,2015,4,29,121.59460949623,23.994123674678
Japalura swinhonis,2015,5,1,121.539943784791,25.0055423773761
Japalura swinhonis,2015,5,2,120.906752828417,23.8236841968277
Japalura swinhonis,2015,5,3,120.515107667061,23.5610881200917
Japalura swinhonis,2015,5,3,120.515107667061,23.5610881200917
Japalura swinhonis,2015,5,3,120.436705462569,23.5698536446239
Japalura swinhonis,2015,5,4,120.798768871509,23.8326108235199
Japalura swinhonis,2015,5,4,120.798768871509,23.8326108235199
Japalura swinhonis,2015,5,14,120.505345941804,23.5520275056915
Japalura swinhonis,2015,5,7,120.738682918688,24.4194294747846
Japalura swinhonis,2015,5,7,120.728821981735,24.4194121291885
Japalura swinhonis,2015,5,7,120.728802682351,24.4284411034619
Japalura swinhonis,2015,6,28,120.723164472957,22.4147020803567
Japalura swinhonis,2015,6,28,120.703737611062,22.4146676346965
Japalura swinhonis,2015,6,28,121.501087936694,22.6489688909142
Japalura swinhonis,2015,6,28,121.560414653274,25.1499148095124
Japalura swinhonis,2015,6,30,121.559675716077,24.9874132212988
Japalura swinhonis,2015,6,30,121.341952983947,25.0602987764631
Japalura swinhonis,2015,6,30,121.341952983947,25.0602987764631
Japalura swinhonis,2015,6,30,121.481723309667,22.6761209350718
Japalura swinhonis,2015,7,1,120.798782798533,23.8235810993435
Japalura swinhonis,2015,7,2,120.457331212194,23.3170884514181
Japalura swinhonis,2015,7,2,121.539983259526,25.0145703451387
Japalura swinhonis,2015,7,3,120.798782798533,23.8235810993435
Japalura swinhonis,2015,7,3,121.501087936694,22.6489688909142
Japalura swinhonis,2015,7,3,121.540458448452,25.1229050980115
Japalura swinhonis,2015,7,3,121.341952983947,25.0602987764631
Japalura swinhonis,2015,7,4,120.522624114352,24.1841479215752
Japalura swinhonis,2015,7,5,121.481628750232,22.6490285393466
Japalura swinhonis,2015,7,6,120.730168277381,23.7783275716066
Japalura swinhonis,2015,7,7,121.481628750232,22.6490285393466
Japalura swinhonis,2015,7,7,121.190401250715,23.1282728888149
Japalura swinhonis,2015,7,7,121.17087298825,23.1282952549777
Japalura swinhonis,2013,7,20,120.41857434088,23.2356785792433
Japalura swinhonis,2013,7,20,120.399071864968,23.2265750860306
Japalura swinhonis,2013,7,20,120.281727491208,23.24414266233
Japalura swinhonis,2013,7,20,121.471991782183,22.6761499118985
Japalura swinhonis,2013,7,22,121.67701424867,24.7070527890552
Japalura swinhonis,2013,7,23,120.447142129317,23.4163831298678
Japalura swinhonis,2013,7,23,120.886337642257,24.7085370615942
Japalura swinhonis,2013,7,23,120.37230588305,22.6756153293421
Japalura swinhonis,2013,7,25,120.234151519691,23.0181673048855
Japalura swinhonis,2013,7,27,120.496509256722,23.2991589208408
Japalura swinhonis,2013,8,1,120.379405076417,23.2535889593836
Japalura swinhonis,2013,8,1,120.379405076417,23.2535889593836
Japalura swinhonis,2013,8,1,120.89645154496,24.428648696142
Japalura swinhonis,2013,8,8,120.427026869679,23.5427289074129
Japalura swinhonis,2013,8,9,121.122060409222,23.1373711564783
Japalura swinhonis,2013,8,9,121.043953563438,23.1735345063143
Japalura swinhonis,2013,8,9,120.739854362978,23.8415523613558
Japalura swinhonis,2013,8,12,120.290347853454,23.4608983429628
Japalura swinhonis,2013,8,16,121.122060409222,23.1373711564783
Japalura swinhonis,2013,8,17,121.16213546626,23.9681019668429
Japalura swinhonis,2013,8,17,121.004906391329,23.7875930890068
Japalura swinhonis,2013,9,9,120.544213540923,23.6424448003717
Japalura swinhonis,2013,9,9,120.684310788347,22.4146308538384
Japalura swinhonis,2013,9,14,120.788938155936,23.841627404518
Japalura swinhonis,2013,9,18,120.591980399714,24.0398806386419
Japalura swinhonis,2013,9,18,120.591980399714,24.0398806386419
Japalura swinhonis,2013,9,18,120.591980399714,24.0398806386419
Japalura swinhonis,2013,9,18,120.591980399714,24.0398806386419
Japalura swinhonis,2013,9,18,120.591980399714,24.0398806386419
Japalura swinhonis,2013,10,2,120.621712886616,23.9586919512723
Japalura swinhonis,2013,10,7,121.160787750892,22.857384257088
Japalura swinhonis,2013,10,7,120.369759637326,23.2264602998838
Japalura swinhonis,2013,10,7,120.426319492774,23.7052610608326
Japalura swinhonis,2013,10,9,121.481628750232,22.6490285393466
Japalura swinhonis,2013,10,9,121.481628750232,22.6490285393466
Japalura swinhonis,2014,4,18,120.505312143008,23.5610572642722
Japalura swinhonis,2014,4,18,120.505312143008,23.5610572642722
Japalura swinhonis,2014,4,18,120.505345941804,23.5520275056915
Japalura swinhonis,2014,4,20,120.505278327374,23.5700870123242
Japalura swinhonis,2014,4,20,120.505278327374,23.5700870123242
Japalura swinhonis,2014,4,20,120.505278327374,23.5700870123242
Japalura swinhonis,2014,4,20,120.505278327374,23.5700870123242
Japalura swinhonis,2014,4,20,120.505278327374,23.5700870123242
Japalura swinhonis,2014,4,20,120.505278327374,23.5700870123242
Japalura swinhonis,2014,4,20,120.505278327374,23.5700870123242
Japalura swinhonis,2014,4,20,120.524870731056,23.5701481331005
Japalura swinhonis,2014,4,20,120.524903207619,23.561118358863
Japalura swinhonis,2014,4,20,120.524903207619,23.561118358863
Japalura swinhonis,2014,4,20,120.515107667061,23.5610881200917
Japalura swinhonis,2014,4,20,120.495516635794,23.5610257914087
Japalura swinhonis,2014,4,20,121.545355969116,23.9672187585271
Japalura swinhonis,2014,4,21,121.180637122523,23.1282843741371
Japalura swinhonis,2014,4,21,121.161108848225,23.1283055313354
Japalura swinhonis,2014,4,21,121.053713814878,23.1554703874148
Japalura swinhonis,2014,4,21,121.014654140125,23.2006315267785
Japalura swinhonis,2014,4,21,121.024423566325,23.2006303135798
Japalura swinhonis,2014,4,21,121.024423566325,23.2006303135798
Japalura swinhonis,2014,4,21,121.024421926152,23.1915998017384
Japalura swinhonis,2014,4,26,120.486071730681,23.4706959146477
Japalura swinhonis,2014,4,27,120.446501531246,23.569888834734
Japalura swinhonis,2014,4,27,120.466020682833,23.5880167164998
Japalura swinhonis,2014,4,27,121.559675716077,24.9874132212988
Japalura swinhonis,2014,4,28,120.621712886616,23.9586919512723
Japalura swinhonis,2014,4,28,120.887059261359,23.8959088782631
Japalura swinhonis,2014,4,29,120.798768871509,23.8326108235199
Japalura swinhonis,2014,4,30,121.341952983947,25.0602987764631
Japalura swinhonis,2014,5,2,120.495447648292,23.5790852500002
Japalura swinhonis,2014,5,3,120.418456889733,23.2627685324294
Japalura swinhonis,2014,5,6,121.559675716077,24.9874132212988
Japalura swinhonis,2014,5,7,120.495482150631,23.5700555259713
Japalura swinhonis,2014,5,7,120.495482150631,23.5700555259713
Japalura swinhonis,2014,5,7,120.505278327374,23.5700870123242
Japalura swinhonis,2014,5,7,120.524870731056,23.5701481331005
Japalura swinhonis,2014,5,7,120.524903207619,23.561118358863
Japalura swinhonis,2014,5,7,120.515140796657,23.5520583482878
Japalura swinhonis,2014,5,7,120.495516635794,23.5610257914087
Japalura swinhonis,2014,5,8,120.798768871509,23.8326108235199
Japalura swinhonis,2014,5,11,120.495447648292,23.5790852500002
Japalura swinhonis,2014,5,14,120.524870731056,23.5701481331005
Japalura swinhonis,2014,5,14,120.495551103784,23.5519960463156
Japalura swinhonis,2014,5,15,120.515140796657,23.5520583482878
Japalura swinhonis,2014,5,15,120.544494336918,23.5611769852447
Japalura swinhonis,2014,5,15,120.544494336918,23.5611769852447
Japalura swinhonis,2014,5,15,120.544494336918,23.5611769852447
Japalura swinhonis,2014,5,15,120.515008179222,23.5881773723293
Japalura swinhonis,2014,5,16,121.122872820694,24.0132862956835
Japalura swinhonis,2014,5,17,120.349692271356,23.3347387196819
Japalura swinhonis,2014,5,18,120.466130218515,23.560927670598
Japalura swinhonis,2014,5,18,120.475889849011,23.5699907013575
Japalura swinhonis,2014,5,18,121.51033502577,25.0327312993672
Japalura swinhonis,2014,5,20,120.515140796657,23.5520583482878
Japalura swinhonis,2014,5,20,120.611887420854,23.9586674279977
Japalura swinhonis,2014,5,20,121.141580552234,23.1283242705963
Japalura swinhonis,2014,6,2,120.544244802605,23.6334150852927
Japalura swinhonis,2014,6,2,120.504939243785,23.6603839130862
Japalura swinhonis,2014,6,2,120.53444386431,23.6333859811313
Japalura swinhonis,2014,6,4,121.341952983947,25.0602987764631
Japalura swinhonis,2014,6,5,120.621712886616,23.9586919512723
Japalura swinhonis,2014,6,5,121.471899132815,22.6490574777931
Japalura swinhonis,2014,6,5,121.034186106432,23.1735369295543
Japalura swinhonis,2014,6,5,121.471899132815,22.6490574777931
Japalura swinhonis,2014,6,6,121.471899132815,22.6490574777931
Japalura swinhonis,2014,6,6,121.341952983947,25.0602987764631
Japalura swinhonis,2014,6,7,121.341952983947,25.0602987764631
Japalura swinhonis,2014,6,7,121.341952983947,25.0602987764631
Japalura swinhonis,2014,6,7,121.471899132815,22.6490574777931
Japalura swinhonis,2014,6,8,120.243705322504,23.0543338241527
Japalura swinhonis,2014,6,8,121.471899132815,22.6490574777931
Japalura swinhonis,2014,6,8,121.341952983947,25.0602987764631
Japalura swinhonis,2014,6,8,121.471899132815,22.6490574777931
Japalura swinhonis,2014,6,9,121.151344702777,23.1283152032087
Japalura swinhonis,2014,6,11,120.621712886616,23.9586919512723
Japalura swinhonis,2014,6,11,120.621712886616,23.9586919512723
Japalura swinhonis,2014,6,14,121.312172573786,25.042307897536
Japalura swinhonis,2014,6,16,121.49145482112,22.6760913669473
Japalura swinhonis,2014,6,16,121.302284579283,25.0513565882038
Japalura swinhonis,2014,6,18,121.471991782183,22.6761499118985
Japalura swinhonis,2014,6,18,121.024425207323,23.2096608150599
Japalura swinhonis,2014,6,18,121.341952983947,25.0602987764631
Japalura swinhonis,2014,6,19,121.341952983947,25.0602987764631
Japalura swinhonis,2014,6,20,120.495482150631,23.5700555259713
Japalura swinhonis,2014,6,20,120.51507452096,23.5701178813687
Japalura swinhonis,2014,6,20,121.341927933685,25.0512706230133
Japalura swinhonis,2014,6,20,121.322129877458,25.060343099664
Japalura swinhonis,2014,6,21,121.481723309667,22.6761209350718
Japalura swinhonis,2014,6,21,120.243705322504,23.0543338241527
Japalura swinhonis,2014,6,22,120.798768871509,23.8326108235199
Japalura swinhonis,2014,6,22,121.539983259526,25.0145703451387
Japalura swinhonis,2014,6,22,121.341952983947,25.0602987764631
Japalura swinhonis,2014,6,22,121.341952983947,25.0602987764631
Japalura swinhonis,2014,6,22,121.341952983947,25.0602987764631
Japalura swinhonis,2014,6,22,121.341952983947,25.0602987764631
Japalura swinhonis,2014,6,23,121.063479958761,23.1554667557122
Japalura swinhonis,2014,6,24,121.471899132815,22.6490574777931
Japalura swinhonis,2014,6,24,120.515107667061,23.5610881200917
Japalura swinhonis,2014,6,24,120.515107667061,23.5610881200917
Japalura swinhonis,2014,6,24,120.515107667061,23.5610881200917
Japalura swinhonis,2014,6,24,120.515107667061,23.5610881200917
Japalura swinhonis,2014,6,24,120.515107667061,23.5610881200917
Japalura swinhonis,2014,6,24,120.505278327374,23.5700870123242
Japalura swinhonis,2014,6,24,121.471899132815,22.6490574777931
Japalura swinhonis,2014,6,24,121.151344702777,23.1283152032087
Japalura swinhonis,2014,6,25,120.67228438774,23.3808969521844
Japalura swinhonis,2014,6,25,121.559839368941,25.0235249943379
Japalura swinhonis,2014,6,25,121.307221693644,22.9745686046967
Japalura swinhonis,2014,6,26,120.505312143008,23.5610572642722
Japalura swinhonis,2014,6,27,121.312218306918,25.0603642690025
Japalura swinhonis,2014,6,27,121.332041436584,25.0603212688166
Japalura swinhonis,2014,6,28,121.471930000238,22.6580882993751
Japalura swinhonis,2014,6,28,121.341927933685,25.0512706230133
Japalura swinhonis,2014,6,28,121.341927933685,25.0512706230133
Japalura swinhonis,2014,8,5,121.471899132815,22.6490574777931
Japalura swinhonis,2014,8,5,121.471899132815,22.6490574777931
Japalura swinhonis,2014,8,6,121.341952983947,25.0602987764631
Japalura swinhonis,2014,8,7,121.481628750232,22.6490285393466
Japalura swinhonis,2014,8,7,120.506318804918,23.2901599407135
Japalura swinhonis,2014,8,8,121.471899132815,22.6490574777931
Japalura swinhonis,2014,8,8,121.471899132815,22.6490574777931
Japalura swinhonis,2014,8,8,121.471899132815,22.6490574777931
